time, mean_OMTO3d_003_ColumnAmountO3
2006-02-16,322.504272
2006-02-17,322.098297
2006-02-18,317.676544
2006-02-19,314.529327
2006-02-20,313.992859
2006-02-21,312.114471
2006-02-22,313.037994
2006-02-23,311.407867
2006-02-24,309.549988
2006-02-25,313.834961
2006-02-26,320.489746
2006-02-27,310.90274
2006-03-03,313.847107
2006-03-04,309.727753
2006-03-05,311.002625
2006-03-06,300.047028
2006-03-07,305.59906
2006-03-08,309.232391
2006-03-09,328.096924
2006-03-10,343.132141
2006-03-11,352.276855
2006-03-12,351.492157
2006-03-13,348.728149
2006-03-14,328.578766
2006-03-15,319.286835
2006-03-16,326.157745
2006-03-17,320.730438
2006-03-18,313.850159
2006-03-19,314.712158
2006-03-20,325.200897
2006-03-21,329.045166
2006-03-22,338.148468
2006-03-23,340.62207
2006-03-24,337.895935
2006-03-25,336.500061
2006-03-26,332.30603
2006-03-27,334.126923
2006-03-28,331.617432
2006-03-29,333.490295
2006-03-30,329.839905
2006-03-31,321.49295
2006-04-01,322.210846
2006-04-02,319.467133
2006-04-03,319.728607
2006-04-04,326.312042
2006-04-05,332.607544
2006-04-06,335.890198
2006-04-07,337.345276
2006-04-08,335.249969
2006-04-09,328.042694
2006-04-10,318.54953
2006-04-11,309.492493
2006-04-12,310.329285
2006-04-13,316.711273
2006-04-14,318.002167
2006-04-15,328.96347
2006-04-16,331.528198
2006-04-17,339.328522
2006-04-18,342.536438
2006-04-19,341.625763
2006-04-20,329.813019
2006-04-21,321.056183
2006-04-22,329.47464
2006-04-23,331.919434
2006-04-24,328.09491
2006-04-25,325.554169
2006-04-26,328.120178
2006-04-27,328.348724
2006-04-28,328.211426
2006-04-29,318.642181
2006-04-30,313.857697
2006-05-01,309.329041
2006-05-02,309.368927
2006-05-03,306.56076
2006-05-04,305.115173
2006-05-05,308.613831
2006-05-06,308.482025
2006-05-07,312.955475
2006-05-08,310.250946
2006-05-09,311.39502
2006-05-10,316.247437
2006-05-11,317.370483
2006-05-12,313.032684
2006-05-13,317.882141
2006-05-14,313.707367
2006-05-15,309.142273
2006-05-16,310.71579
2006-05-17,312.770447
2006-05-18,309.371277
2006-05-19,305.75705
2006-05-20,304.1203
2006-05-21,306.545227
2006-05-22,311.567963
2006-05-23,310.211578
2006-05-24,302.735504
2006-05-25,303.095154
2006-05-26,309.276489
2006-05-27,312.841339
2006-05-28,311.742737
2006-05-29,308.937744
2006-05-30,308.633606
2006-05-31,307.7883
2006-06-01,305.432343
2006-06-02,298.14032
2006-06-03,297.445557
2006-06-04,302.107666
2006-06-05,299.85965
2006-06-06,295.101135
2006-06-07,297.594604
2006-06-08,305.649384
2006-06-09,312.387665
2006-06-10,316.183746
2006-06-11,312.16626
2006-06-12,305.673553
2006-06-13,303.814209
2006-06-14,304.029694
2006-06-15,308.622162
2006-06-16,313.465057
2006-06-17,-1.267651e+30
2006-06-18,304.852509
2006-06-19,302.924896
2006-06-20,301.751587
2006-06-21,299.06366
2006-06-22,297.321777
2006-06-23,298.51709
2006-06-24,300.640259
2006-06-25,303.739258
2006-06-26,303.458008
2006-06-27,301.558228
2006-06-28,299.765747
2006-06-29,297.7323
2006-06-30,295.764679
2006-07-01,293.498962
2006-07-02,289.111115
2006-07-03,286.40918
2006-07-04,288.262268
2006-07-05,271.215851
2006-07-06,288.731384
2006-07-07,288.812073
2006-07-08,288.332245
2006-07-09,289.187714
2006-07-10,290.03302
2006-07-11,290.113251
2006-07-12,290.258636
2006-07-13,289.180206
2006-07-14,284.870178
2006-07-15,282.076721
2006-07-16,276.189697
2006-07-17,274.408813
2006-07-18,275.470764
2006-07-19,-1.267651e+30
2006-07-20,279.811676
2006-07-21,281.068451
2006-07-22,283.668518
2006-07-23,286.971161
2006-07-24,291.453735
2006-07-25,295.76944
2006-07-26,294.389038
2006-07-27,288.291473
2006-07-28,287.65152
2006-07-29,288.457733
2006-07-30,287.735077
2006-07-31,285.220184
2006-08-01,283.419281
2006-08-02,284.11438
2006-08-03,282.862396
2006-08-04,283.526459
2006-08-05,284.130798
2006-08-06,284.183472
2006-08-07,284.287048
2006-08-08,285.851135
2006-08-09,285.08963
2006-08-10,284.170868
2006-08-11,280.639923
2006-08-12,279.409454
2006-08-13,280.938721
2006-08-14,284.173798
2006-08-15,285.369812
2006-08-16,285.11496
2006-08-17,281.32724
2006-08-18,281.421783
2006-08-19,279.339417
2006-08-20,-1.267651e+30
2006-08-21,282.756104
2006-08-22,284.687103
2006-08-23,286.464325
2006-08-24,285.581482
2006-08-25,286.100067
2006-08-26,286.718048
2006-08-27,286.606384
2006-08-28,284.112396
2006-08-29,283.295685
2006-08-30,279.579742
2006-08-31,278.82486
2006-09-01,279.882935
2006-09-02,280.199005
2006-09-03,281.145111
2006-09-04,282.601807
2006-09-05,283.888092
2006-09-06,285.765869
2006-09-07,285.762146
2006-09-08,289.414886
2006-09-09,295.082062
2006-09-10,295.228485
2006-09-11,291.562897
2006-09-12,287.827148
2006-09-13,282.366364
2006-09-14,279.709045
2006-09-15,284.479614
2006-09-16,285.87207
2006-09-17,283.71521
2006-09-18,282.585663
2006-09-19,283.388062
2006-09-20,285.080566
2006-09-21,-1.267651e+30
2006-09-22,280.969391
2006-09-23,278.064117
2006-09-24,269.639465
2006-09-25,267.645142
2006-09-26,272.666229
2006-09-27,276.972534
2006-09-28,278.942719
2006-09-29,278.346954
2006-09-30,278.46933
2006-10-01,279.694397
2006-10-02,281.100677
2006-10-03,281.286377
2006-10-04,280.815216
2006-10-05,280.480621
2006-10-06,282.23941
2006-10-07,284.230835
2006-10-08,286.8479
2006-10-09,288.782318
2006-10-10,289.096954
2006-10-11,290.641052
2006-10-12,287.292328
2006-10-13,282.303162
2006-10-14,279.750244
2006-10-15,277.086182
2006-10-16,274.579651
2006-10-17,278.140564
2006-10-18,282.249084
2006-10-19,287.152649
2006-10-20,286.254211
2006-10-21,284.275665
2006-10-22,282.651428
2006-10-23,-1.267651e+30
2006-10-24,276.739441
2006-10-25,279.528137
2006-10-26,278.968109
2006-10-27,282.049408
2006-10-28,288.003387
2006-10-29,286.451508
2006-10-30,288.274902
2006-10-31,287.610748
2006-11-01,285.44397
2006-11-02,282.102295
2006-11-03,280.209137
2006-11-04,282.589081
2006-11-05,283.812439
2006-11-06,283.204102
2006-11-07,274.340149
2006-11-08,275.504028
2006-11-09,279.860809
2006-11-10,278.067505
2006-11-11,280.470734
2006-11-12,278.226013
2006-11-13,282.701111
2006-11-14,287.960663
2006-11-15,288.746796
2006-11-16,294.568054
2006-11-17,294.627563
2006-11-18,296.541077
2006-11-19,298.009705
2006-11-20,297.685272
2006-11-21,299.323914
2006-11-22,294.759735
2006-11-23,292.440277
2006-11-24,-1.267651e+30
2006-11-25,295.321167
2006-11-26,302.282471
2006-11-27,307.276031
2006-11-28,306.032928
2006-11-29,302.633331
2006-11-30,299.281677
2006-12-01,295.935944
2006-12-02,295.518799
2006-12-03,298.949463
2006-12-04,304.406311
2006-12-05,307.250549
2006-12-06,299.150726
2006-12-07,293.254913
2006-12-08,295.855652
2006-12-09,303.608459
2006-12-10,301.569244
2006-12-11,291.574646
2006-12-12,291.283295
2006-12-13,289.454987
2006-12-14,287.40802
2006-12-15,285.159454
2006-12-16,292.26413
2006-12-17,293.263031
2006-12-18,298.049164
2006-12-19,304.870514
2006-12-20,300.233978
2006-12-21,288.991364
2006-12-22,279.87674
2006-12-23,284.455902
2006-12-24,300.021423
2006-12-25,307.94458
2006-12-26,-1.267651e+30
2006-12-27,305.436676
2006-12-28,296.899048
2006-12-29,293.15921
2006-12-30,293.827637
2006-12-31,292.208588
2007-01-01,288.723816
2007-01-02,289.587921
2007-01-03,289.942413
2007-01-04,295.053772
2007-01-05,295.771027
2007-01-06,292.005798
2007-01-07,298.93689
2007-01-08,303.732666
2007-01-09,307.211029
2007-01-10,303.138885
2007-01-11,304.971893
2007-01-12,312.836517
2007-01-13,320.352356
2007-01-14,322.025391
2007-01-15,328.660461
2007-01-16,323.993835
2007-01-17,319.096466
2007-01-18,313.700806
2007-01-19,318.402557
2007-01-20,320.978363
2007-01-21,319.464386
2007-01-22,319.555237
2007-01-23,316.90155
2007-01-24,309.220093
2007-01-25,303.903259
2007-01-26,298.458252
2007-01-27,-1.267651e+30
2007-01-28,314.500854
2007-01-29,347.183502
2007-01-30,351.641235
2007-01-31,355.738251
2007-02-01,331.981201
2007-02-02,308.358551
2007-02-03,304.954926
2007-02-04,304.774292
2007-02-05,310.310883
2007-02-06,315.036438
2007-02-07,314.550171
2007-02-08,312.413666
2007-02-09,311.47049
2007-02-10,315.755463
2007-02-11,321.262482
2007-02-12,326.594391
2007-02-13,327.90686
2007-02-14,330.258087
2007-02-15,322.391479
2007-02-16,321.286163
2007-02-17,328.946503
2007-02-18,335.157257
2007-02-19,326.916626
2007-02-20,325.627472
2007-02-21,328.520752
2007-02-22,330.730438
2007-02-23,328.858185
2007-02-24,325.348053
2007-02-25,313.634613
2007-02-26,311.175964
2007-02-27,307.317963
2007-02-28,-1.267651e+30
2007-03-01,303.569489
2007-03-02,304.083008
2007-03-03,301.078369
2007-03-04,310.55188
2007-03-05,325.010254
2007-03-06,335.498566
2007-03-07,342.281128
2007-03-08,341.008453
2007-03-09,334.374634
2007-03-10,335.401123
2007-03-11,336.599518
2007-03-12,331.22226
2007-03-13,330.888611
2007-03-14,332.679352
2007-03-15,336.036285
2007-03-16,338.154602
2007-03-17,335.204285
2007-03-18,334.216034
2007-03-19,344.659698
2007-03-20,340.729034
2007-03-21,333.122192
2007-03-22,324.482117
2007-03-23,313.911713
2007-03-24,319.71106
2007-03-25,324.871765
2007-03-26,326.69046
2007-03-27,326.640778
2007-03-28,322.209167
2007-03-29,320.336517
2007-03-30,313.662354
2007-03-31,311.645294
2007-04-01,-1.267651e+30
2007-04-02,316.64035
2007-04-03,319.880035
2007-04-04,321.044312
2007-04-05,323.625946
2007-04-06,329.447021
2007-04-07,333.000793
2007-04-08,342.96463
2007-04-09,344.357819
2007-04-10,347.086731
2007-04-11,346.54068
2007-04-12,342.739685
2007-04-13,344.471405
2007-04-14,339.834381
2007-04-15,332.442993
2007-04-16,323.408875
2007-04-17,321.254578
2007-04-18,312.047913
2007-04-19,307.276672
2007-04-20,308.531372
2007-04-21,309.848999
2007-04-22,306.949463
2007-04-23,302.867249
2007-04-24,307.42041
2007-04-25,310.261749
2007-04-26,310.308105
2007-04-27,311.657623
2007-04-28,306.162537
2007-04-29,298.395294
2007-04-30,302.791748
2007-05-01,307.559418
2007-05-02,307.218597
2007-05-03,-1.267651e+30
2007-05-04,303.870117
2007-05-05,303.646637
2007-05-06,298.57196
2007-05-07,297.727905
2007-05-08,298.419403
2007-05-09,304.380127
2007-05-10,300.130432
2007-05-11,301.527649
2007-05-12,313.432739
2007-05-13,316.342743
2007-05-14,310.086121
2007-05-15,308.802124
2007-05-16,315.465942
2007-05-17,316.905762
2007-05-18,315.072571
2007-05-19,303.418365
2007-05-20,300.113159
2007-05-21,298.637665
2007-05-22,294.601318
2007-05-23,289.061829
2007-05-24,293.449951
2007-05-25,303.032257
2007-05-26,301.396576
2007-05-27,302.686249
2007-05-28,305.940063
2007-05-29,305.162994
2007-05-30,299.875977
2007-05-31,297.871368
2007-06-01,302.093353
2007-06-02,305.937592
2007-06-03,304.806763
2007-06-04,-1.267651e+30
2007-06-05,306.958954
2007-06-06,304.175964
2007-06-07,300.177032
2007-06-08,297.113739
2007-06-09,296.617065
2007-06-10,295.827087
2007-06-11,295.236115
2007-06-12,294.726379
2007-06-13,299.35498
2007-06-14,303.87439
2007-06-15,306.858215
2007-06-16,304.639557
2007-06-17,298.528046
2007-06-18,294.661316
2007-06-19,293.537933
2007-06-20,292.717255
2007-06-21,290.861206
2007-06-22,292.133331
2007-06-23,296.89743
2007-06-24,296.802765
2007-06-25,298.008545
2007-06-26,298.062714
2007-06-27,295.903931
2007-06-28,294.637238
2007-06-29,293.884796
2007-06-30,292.832855
2007-07-01,288.772949
2007-07-02,287.259766
2007-07-03,287.022064
2007-07-04,282.152588
2007-07-05,279.240387
2007-07-06,-1.267651e+30
2007-07-07,282.844635
2007-07-08,286.333496
2007-07-09,289.925018
2007-07-10,292.255829
2007-07-11,290.164978
2007-07-12,289.087708
2007-07-13,286.668976
2007-07-14,286.490967
2007-07-15,288.066742
2007-07-16,285.001068
2007-07-17,281.865479
2007-07-18,280.940216
2007-07-19,279.734344
2007-07-20,279.902924
2007-07-21,282.863403
2007-07-22,286.628479
2007-07-23,285.652039
2007-07-24,284.468201
2007-07-25,283.900482
2007-07-26,281.803345
2007-07-27,280.86261
2007-07-28,280.15155
2007-07-29,281.475708
2007-07-30,280.364197
2007-07-31,280.687653
2007-08-01,283.445129
2007-08-02,285.620636
2007-08-03,283.823944
2007-08-04,283.226044
2007-08-05,284.618866
2007-08-06,283.454529
2007-08-07,-1.267651e+30
2007-08-08,279.503906
2007-08-09,276.743866
2007-08-10,274.333679
2007-08-11,275.470245
2007-08-12,276.828552
2007-08-13,280.339142
2007-08-14,279.287109
2007-08-15,276.272339
2007-08-16,274.815643
2007-08-17,273.073853
2007-08-18,272.126648
2007-08-19,272.230927
2007-08-20,269.273804
2007-08-21,270.286194
2007-08-22,275.23233
2007-08-23,275.193024
2007-08-24,278.116913
2007-08-25,276.591431
2007-08-26,274.445984
2007-08-27,272.081757
2007-08-28,272.246521
2007-08-29,276.804565
2007-08-30,279.820435
2007-08-31,281.224823
2007-09-01,282.719635
2007-09-02,281.59137
2007-09-03,282.867554
2007-09-04,285.488037
2007-09-05,284.919952
2007-09-06,281.673309
2007-09-07,278.795074
2007-09-08,-1.267651e+30
2007-09-09,277.818512
2007-09-10,280.858551
2007-09-11,280.981842
2007-09-12,280.381073
2007-09-13,276.781036
2007-09-14,275.76535
2007-09-15,275.926971
2007-09-16,275.210663
2007-09-17,273.852386
2007-09-18,269.438812
2007-09-19,265.114471
2007-09-20,265.825684
2007-09-21,269.279846
2007-09-22,268.818695
2007-09-23,265.501892
2007-09-24,264.85434
2007-09-25,259.544067
2007-09-26,258.696228
2007-09-27,262.492554
2007-09-28,264.630188
2007-09-29,267.847046
2007-09-30,269.791382
2007-10-01,267.906219
2007-10-02,267.176758
2007-10-03,268.703613
2007-10-04,270.074951
2007-10-05,266.75058
2007-10-06,260.54483
2007-10-07,259.323334
2007-10-08,258.557343
2007-10-09,257.892273
2007-10-10,-1.267651e+30
2007-10-11,262.044617
2007-10-12,264.66275
2007-10-13,268.154449
2007-10-14,269.182831
2007-10-15,270.839935
2007-10-16,275.659058
2007-10-17,281.841461
2007-10-18,289.679565
2007-10-19,287.913757
2007-10-20,278.970245
2007-10-21,276.400574
2007-10-22,277.461517
2007-10-23,276.28656
2007-10-24,275.780792
2007-10-25,278.676239
2007-10-26,278.426941
2007-10-27,279.61145
2007-10-28,281.752197
2007-10-29,275.358276
2007-10-30,275.064362
2007-10-31,278.94458
2007-11-01,276.322296
2007-11-02,276.818451
2007-11-03,278.84137
2007-11-04,278.24408
2007-11-05,274.756287
2007-11-06,269.012054
2007-11-07,268.703766
2007-11-08,268.306152
2007-11-09,269.035583
2007-11-10,267.499756
2007-11-11,-1.267651e+30
2007-11-12,268.338684
2007-11-13,272.57196
2007-11-14,268.635376
2007-11-15,265.873322
2007-11-16,261.780975
2007-11-17,269.644409
2007-11-18,276.91272
2007-11-19,284.882111
2007-11-20,288.462189
2007-11-21,285.84201
2007-11-22,280.8479
2007-11-23,284.759735
2007-11-24,287.326447
2007-11-25,285.519653
2007-11-26,283.528992
2007-11-27,281.158234
2007-11-28,283.316711
2007-11-29,287.488892
2007-11-30,291.805939
2007-12-01,290.375458
2007-12-02,298.546936
2007-12-03,299.312103
2007-12-04,300.777313
2007-12-05,295.481628
2007-12-06,296.879395
2007-12-07,296.899231
2007-12-08,300.300415
2007-12-09,298.188782
2007-12-10,299.008575
2007-12-11,298.392334
2007-12-12,298.042389
2007-12-13,-1.267651e+30
2007-12-14,291.802856
2007-12-15,294.729767
2007-12-16,295.485931
2007-12-17,297.687195
2007-12-18,293.450226
2007-12-19,294.877594
2007-12-20,287.419006
2007-12-21,287.926575
2007-12-22,297.083038
2007-12-23,304.524414
2007-12-24,295.425385
2007-12-25,281.981201
2007-12-26,279.565063
2007-12-27,281.108704
2007-12-28,275.207947
2007-12-29,270.317993
2007-12-30,270.921692
2007-12-31,273.391754
2008-01-01,275.966461
2008-01-02,274.385162
2008-01-03,281.968079
2008-01-04,288.041656
2008-01-05,293.616913
2008-01-06,288.67099
2008-01-07,297.025848
2008-01-08,307.719788
2008-01-09,308.277374
2008-01-10,303.004517
2008-01-11,299.881226
2008-01-12,291.744781
2008-01-13,284.072357
2008-01-14,-1.267651e+30
2008-01-15,287.070648
2008-01-16,288.463837
2008-01-17,294.622589
2008-01-18,296.092834
2008-01-19,307.287567
2008-01-20,313.070679
2008-01-21,321.319519
2008-01-22,323.053864
2008-01-23,327.373901
2008-01-24,317.99234
2008-01-25,316.274261
2008-01-26,319.530914
2008-01-27,314.956604
2008-01-28,316.551178
2008-01-29,315.766357
2008-01-30,314.396057
2008-01-31,317.552887
2008-02-01,317.283356
2008-02-02,312.177277
2008-02-03,299.565643
2008-02-04,297.632538
2008-02-05,300.46521
2008-02-06,305.0784
2008-02-07,305.342865
2008-02-08,301.451202
2008-02-09,306.062744
2008-02-10,319.265747
2008-02-11,323.174713
2008-02-12,309.665649
2008-02-13,311.32666
2008-02-14,308.384491
2008-02-15,-1.267651e+30
2008-02-16,324.593292
2008-02-17,315.606873
2008-02-18,315.511108
2008-02-19,312.022217
2008-02-20,309.37439
2008-02-21,304.42572
2008-02-22,306.037231
2008-02-23,304.27713
2008-02-24,300.522308
2008-02-25,309.023712
2008-02-26,315.407013
