time,mean_OMTO3d_003_ColumnAmountO3
2006-05-27,305.667358
2006-05-28,303.319366
2006-05-29,336.361267
2006-05-30,367.081726
2006-05-31,382.507782
2006-06-01,371.633759
2006-06-02,372.750885
2006-06-03,356.439636
2006-06-04,339.39325
2006-06-05,346.761688
2006-06-06,337.759338
2006-06-07,335.045135
2006-06-08,338.295227
2006-06-09,330.295654
2006-06-10,328.622833
2006-06-11,325.828735
2006-06-12,327.227783
2006-06-13,324.738068
2006-06-14,318.234161
2006-06-15,330.41687
2006-06-16,326.284485
2006-06-17,-1.267651e+30
2006-06-18,327.665466
2006-06-19,324.669983
2006-06-20,332.289795
2006-06-21,323.588409
2006-06-22,324.979187
2006-06-23,325.701538
2006-06-24,321.027649
2006-06-25,334.158905
2006-06-26,332.99173
2006-06-27,338.425476
2006-06-28,336.374695
2006-06-29,324.71701
2006-06-30,316.172913
2006-07-01,313.936768
2006-07-02,312.650604
2006-07-03,315.772827
2006-07-04,314.662506
2006-07-05,332.286835
2006-07-06,343.358978
2006-07-07,328.321564
2006-07-08,338.115021
2006-07-09,311.542297
2006-07-10,307.325958
2006-07-11,322.569305
2006-07-12,325.466064
2006-07-13,322.228882
2006-07-14,321.266998
2006-07-15,323.935089
2006-07-16,326.679291
2006-07-17,332.532715
2006-07-18,333.142426
2006-07-19,-1.267651e+30
2006-07-20,321.120148
2006-07-21,310.542908
2006-07-22,318.855896
2006-07-23,316.880371
2006-07-24,313.649414
2006-07-25,310.855804
2006-07-26,308.05722
2006-07-27,309.108521
2006-07-28,317.856323
2006-07-29,305.53894
2006-07-30,304.313599
2006-07-31,316.674561
2006-08-01,315.852417
2006-08-02,321.521362
2006-08-03,349.038818
2006-08-04,335.511871
2006-08-05,338.075684
2006-08-06,324.775665
2006-08-07,313.541534
2006-08-08,318.721222
2006-08-09,314.878174
2006-08-10,330.389954
2006-08-11,335.819519
2006-08-12,354.984192
2006-08-13,345.071411
2006-08-14,344.260284
2006-08-15,335.197357
2006-08-16,328.263062
2006-08-17,326.375244
2006-08-18,326.156372
2006-08-19,329.702118
2006-08-20,-1.267651e+30
2006-08-21,310.104858
2006-08-22,307.545197
2006-08-23,307.983368
2006-08-24,321.413239
2006-08-25,314.47525
2006-08-26,317.908691
2006-08-27,306.376007
2006-08-28,305.447357
2006-08-29,312.844452
2006-08-30,307.018799
2006-08-31,295.992096
2006-09-01,293.928284
2006-09-02,292.698853
2006-09-03,286.750946
2006-09-04,288.101746
2006-09-05,280.965057
2006-09-06,279.133484
2006-09-07,276.941132
2006-09-08,279.627106
2006-09-09,285.661652
2006-09-10,291.676208
2006-09-11,292.075165
2006-09-12,289.733429
2006-09-13,291.400726
2006-09-14,298.948151
2006-09-15,302.389954
2006-09-16,299.026978
2006-09-17,290.520111
2006-09-18,288.927704
2006-09-19,289.664642
2006-09-20,290.579163
2006-09-21,290.439301
2006-09-22,290.999237
2006-09-23,280.812408
2006-09-24,298.417267
2006-09-25,297.240387
2006-09-26,282.891876
2006-09-27,271.971191
2006-09-28,272.345703
2006-09-29,272.966064
2006-09-30,271.525299
2006-10-01,264.501434
2006-10-02,258.891205
2006-10-03,284.760834
2006-10-04,297.97171
2006-10-05,275.002441
2006-10-06,280.411987
2006-10-07,273.538513
2006-10-08,266.615417
2006-10-09,269.936981
2006-10-10,281.652527
2006-10-11,292.531189
2006-10-12,298.858948
2006-10-13,294.231476
2006-10-14,292.714691
2006-10-15,285.315063
2006-10-16,273.107635
2006-10-17,268.566437
2006-10-18,280.538055
2006-10-19,286.208801
2006-10-20,276.581329
2006-10-21,270.196411
2006-10-22,269.411163
2006-10-23,-1.267651e+30
2006-10-24,269.325836
2006-10-25,249.651413
2006-10-26,253.135269
2006-10-27,254.370453
2006-10-28,227.122818
2006-10-29,221.278412
2006-10-30,222.59996
2006-10-31,249.106949
2006-11-01,263.22998
2006-11-02,270.060089
2006-11-03,261.260895
2006-11-04,266.830505
2006-11-05,272.310699
2006-11-06,269.920959
2006-11-07,273.079559
2006-11-08,266.674042
2006-11-09,270.79599
2006-11-10,288.33078
2006-11-11,289.076172
2006-11-12,294.785919
2006-11-13,272.90976
2006-11-14,277.499084
2006-11-15,288.233307
2006-11-16,282.301422
2006-11-17,299.912384
2006-11-18,293.970398
2006-11-19,307.19458
2006-11-20,291.141296
2006-11-21,301.321381
2006-11-22,256.317078
2006-11-23,252.871857
2006-11-24,-1.267651e+30
2006-11-25,266.390839
2006-11-26,285.266388
2006-11-27,277.038025
2006-11-28,264.17514
2006-11-29,278.281036
2006-11-30,271.19519
2006-12-01,269.574219
2006-12-02,287.030243
2006-12-03,317.721741
2006-12-04,301.805267
2006-12-05,277.873413
2006-12-06,298.929443
2006-12-07,290.400421
2006-12-08,328.006897
2006-12-09,351.278809
2006-12-10,355.897858
2006-12-11,284.68454
2006-12-12,286.109344
2006-12-13,280.062164
2006-12-14,275.365021
2006-12-15,281.069031
2006-12-16,277.75061
2006-12-17,273.771149
2006-12-18,309.273163
2006-12-19,317.635834
2006-12-20,287.119324
2006-12-21,297.513977
2006-12-22,305.99411
2006-12-23,296.722229
2006-12-24,280.230164
2006-12-25,286.211395
2006-12-26,-1.267651e+30
2006-12-27,266.092865
2006-12-28,251.772888
2006-12-29,260.277191
2006-12-30,238.045685
2006-12-31,251.635696
2007-01-01,295.677734
2007-01-02,326.708252
2007-01-03,312.938354
2007-01-04,321.196289
2007-01-05,307.319427
2007-01-06,308.832001
2007-01-07,327.514221
2007-01-08,300.297241
2007-01-09,277.52359
2007-01-10,318.952393
2007-01-11,302.966705
2007-01-12,290.933319
2007-01-13,291.114105
2007-01-14,309.210266
2007-01-15,321.20636
2007-01-16,321.295593
2007-01-17,318.486603
2007-01-18,274.859924
2007-01-19,257.466339
2007-01-20,263.297272
2007-01-21,293.050171
2007-01-22,328.372467
2007-01-23,352.353455
2007-01-24,364.197754
2007-01-25,379.138489
2007-01-26,361.53009
2007-01-27,-1.267651e+30
2007-01-28,302.975525
2007-01-29,308.078857
2007-01-30,302.922729
2007-01-31,316.384216
2007-02-01,308.06601
2007-02-02,310.572845
2007-02-03,317.978027
2007-02-04,314.75705
2007-02-05,313.690918
2007-02-06,338.81662
2007-02-07,352.259705
2007-02-08,336.474854
2007-02-09,341.432831
2007-02-10,396.133698
2007-02-11,421.655243
2007-02-12,392.714539
2007-02-13,388.24353
2007-02-14,365.093475
2007-02-15,377.751526
2007-02-16,377.085693
2007-02-17,407.484863
2007-02-18,401.667328
2007-02-19,359.56842
2007-02-20,340.411438
2007-02-21,365.596832
2007-02-22,310.847382
2007-02-23,319.767548
2007-02-24,318.778473
2007-02-25,348.274628
2007-02-26,328.003662
2007-02-27,276.338135
2007-02-28,-1.267651e+30
2007-03-01,366.061523
2007-03-02,331.435425
2007-03-03,314.374054
2007-03-04,322.464172
2007-03-05,381.226288
2007-03-06,358.830444
2007-03-07,383.485687
2007-03-08,365.134216
2007-03-09,335.43045
2007-03-10,351.593872
2007-03-11,342.266174
2007-03-12,349.200623
2007-03-13,358.983643
2007-03-14,373.084412
2007-03-15,372.327881
2007-03-16,380.863525
2007-03-17,366.111542
2007-03-18,358.90094
2007-03-19,464.618927
2007-03-20,474.667328
2007-03-21,468.454407
2007-03-22,431.452057
2007-03-23,435.4823
2007-03-24,462.571289
2007-03-25,450.460114
2007-03-26,431.194702
2007-03-27,416.116028
2007-03-28,409.40802
2007-03-29,413.524536
2007-03-30,432.757965
2007-03-31,418.798553
2007-04-01,-1.267651e+30
2007-04-02,392.029785
2007-04-03,388.481171
2007-04-04,397.525848
2007-04-05,364.961823
2007-04-06,355.304443
2007-04-07,364.019104
2007-04-08,369.65036
2007-04-09,350.674286
2007-04-10,347.592865
2007-04-11,347.225525
2007-04-12,353.048462
2007-04-13,343.586304
2007-04-14,343.955444
2007-04-15,358.62619
2007-04-16,365.52948
2007-04-17,360.608063
2007-04-18,344.167297
2007-04-19,340.954132
2007-04-20,336.301605
2007-04-21,341.470612
2007-04-22,334.226654
2007-04-23,330.365967
2007-04-24,314.592682
2007-04-25,332.494934
2007-04-26,340.598877
2007-04-27,354.503326
2007-04-28,356.432404
2007-04-29,354.495728
2007-04-30,349.612671
2007-05-01,360.59375
2007-05-02,372.848511
2007-05-03,-1.267651e+30
2007-05-04,363.582336
2007-05-05,361.378021
2007-05-06,350.671478
2007-05-07,327.30719
2007-05-08,328.103424
2007-05-09,324.484009
2007-05-10,324.943512
2007-05-11,332.004089
2007-05-12,325.339539
2007-05-13,352.941315
2007-05-14,372.136536
2007-05-15,373.901855
2007-05-16,340.156677
2007-05-17,302.17688
2007-05-18,325.739502
2007-05-19,332.20932
2007-05-20,334.153717
2007-05-21,320.832703
2007-05-22,323.392975
2007-05-23,311.233246
2007-05-24,312.911774
2007-05-25,323.550629
2007-05-26,334.683014
2007-05-27,349.095093
2007-05-28,385.333099
2007-05-29,359.600281
2007-05-30,348.632568
2007-05-31,363.086121
2007-06-01,364.622833
2007-06-02,345.057892
2007-06-03,335.832642
2007-06-04,-1.267651e+30
2007-06-05,337.69455
2007-06-06,336.790619
2007-06-07,335.845093
2007-06-08,329.41864
2007-06-09,320.384552
2007-06-10,321.381195
2007-06-11,334.708527
2007-06-12,328.186157
2007-06-13,331.979095
2007-06-14,332.501648
2007-06-15,354.648529
2007-06-16,344.128174
2007-06-17,331.110352
2007-06-18,331.305725
2007-06-19,321.15686
2007-06-20,325.619263
2007-06-21,334.798523
2007-06-22,344.323639
2007-06-23,333.642578
2007-06-24,333.729401
2007-06-25,347.843079
2007-06-26,345.465851
2007-06-27,340.765259
2007-06-28,333.655975
2007-06-29,334.026184
2007-06-30,318.158691
2007-07-01,335.578217
2007-07-02,341.241669
2007-07-03,335.116791
2007-07-04,358.805481
2007-07-05,319.383606
2007-07-06,-1.267651e+30
2007-07-07,297.11026
2007-07-08,302.202393
2007-07-09,348.854767
2007-07-10,353.836792
2007-07-11,344.965973
2007-07-12,314.188629
2007-07-13,311.549652
2007-07-14,314.516541
2007-07-15,302.214966
2007-07-16,306.246826
2007-07-17,308.32196
2007-07-18,301.807434
2007-07-19,305.537231
2007-07-20,327.199097
2007-07-21,330.159912
2007-07-22,334.885223
2007-07-23,337.310333
2007-07-24,330.916809
2007-07-25,312.437103
2007-07-26,313.896271
2007-07-27,305.425995
2007-07-28,307.761414
2007-07-29,305.519501
2007-07-30,312.239319
2007-07-31,307.61673
2007-08-01,304.996918
2007-08-02,319.838287
2007-08-03,310.422119
2007-08-04,297.285522
2007-08-05,293.476776
2007-08-06,302.022156
2007-08-07,-1.267651e+30
2007-08-08,340.915405
2007-08-09,331.881439
2007-08-10,328.324097
2007-08-11,312.183105
2007-08-12,319.589294
2007-08-13,318.503479
2007-08-14,301.364899
2007-08-15,295.979828
2007-08-16,319.901642
2007-08-17,319.875336
2007-08-18,309.061676
2007-08-19,325.46814
2007-08-20,332.299622
2007-08-21,342.421509
2007-08-22,330.750854
2007-08-23,329.996857
2007-08-24,320.64975
2007-08-25,300.514801
2007-08-26,279.501038
2007-08-27,280.69162
2007-08-28,288.350037
2007-08-29,301.977478
2007-08-30,302.910431
2007-08-31,301.399994
2007-09-01,306.859283
2007-09-02,306.971893
2007-09-03,306.020538
2007-09-04,303.11731
2007-09-05,303.201721
2007-09-06,302.749664
2007-09-07,304.744202
2007-09-08,-1.267651e+30
2007-09-09,290.661377
2007-09-10,289.72287
2007-09-11,293.04364
2007-09-12,301.79895
2007-09-13,302.951508
2007-09-14,296.419067
2007-09-15,279.474243
2007-09-16,279.458191
2007-09-17,286.019043
2007-09-18,299.630554
2007-09-19,287.998871
2007-09-20,280.888306
2007-09-21,280.742615
2007-09-22,292.576508
2007-09-23,284.0401
2007-09-24,285.911774
2007-09-25,302.669281
2007-09-26,322.854431
2007-09-27,342.944153
2007-09-28,333.041443
2007-09-29,309.588257
2007-09-30,286.701874
2007-10-01,280.894257
2007-10-02,283.360992
2007-10-03,278.864899
2007-10-04,276.863342
2007-10-05,274.017914
2007-10-06,271.742645
2007-10-07,271.196381
2007-10-08,269.906647
2007-10-09,274.968018
2007-10-10,-1.267651e+30
2007-10-11,269.704224
2007-10-12,263.34201
2007-10-13,266.898468
2007-10-14,271.96048
2007-10-15,275.939636
2007-10-16,284.175903
2007-10-17,291.591522
2007-10-18,289.321808
2007-10-19,294.0401
2007-10-20,313.334778
2007-10-21,295.675446
2007-10-22,273.8815
2007-10-23,266.115723
2007-10-24,269.931213
2007-10-25,281.762085
2007-10-26,288.950226
2007-10-27,269.356567
2007-10-28,263.295166
2007-10-29,274.448914
2007-10-30,269.430511
2007-10-31,262.91571
2007-11-01,264.158386
2007-11-02,260.744263
2007-11-03,261.32901
2007-11-04,262.204987
2007-11-05,263.427307
2007-11-06,245.295654
2007-11-07,235.490051
2007-11-08,238.866379
2007-11-09,262.197906
2007-11-10,265.261932
2007-11-11,-1.267651e+30
2007-11-12,264.699219
